Date,Credit Spread,Excess Spread,CFETS Valuation,Sentiment Value
2022-09-15,6210.75,5700.0,63.8951,0.7556511174534472
2022-09-16,6210.22,5700.75,63.9036,0.2110103713393787
2022-09-19,6208.86,5701.15,63.9163,0.5766565031878067
2022-09-20,6032.96,5516.245,62.2563,0.618608690663363
2022-09-21,6032.555,5515.78,62.2406,0.44927738844424603
2022-09-22,6033.305,5514.725,62.22815,0.9495464046044199
2022-09-23,6035.385,5515.9,62.2397,0.49205753659391893
2022-09-26,6032.94,5515.615,62.2522,0.7211251999784624
2022-09-27,6105.655,5588.3,62.9901,0.44162320463930155
2022-09-28,6107.26,5588.12,63.00725,0.6545581051840208
2022-09-29,6152.51,5632.42,63.44965,0.7269483887197271
2022-09-30,6156.06,5634.015,63.465,0.7842635944241229
2022-10-08,5860.66,5339.23,60.5194,0.7486575950597968
2022-10-09,5862.95,5338.54,60.5114,0.23505828364236825
2022-10-10,5864.1,5340.51,60.5114,0.8748183451662155
2022-10-11,5922.44,5401.75,61.1133,0.4006770340701872
2022-10-12,5993.25,5473.53,61.83,0.5505979412442508
2022-10-13,6259.09,5741.34,64.4976,0.717314884456429
2022-10-14,6536.03,6020.37,67.2662,0.7356066132148243
2022-10-17,6866.59,6352.03,70.5694,0.4697329522193163
2022-10-18,7167.49,6653.01,73.5772,0.6660710258916008
2022-10-19,7481.9,6965.53,76.7101,0.7556413450606987
2022-10-20,7727.49,7210.23,79.1657,0.998051940939011
2022-10-21,8061.5,7545.25,82.515,0.5322595531772476
2022-10-24,8469.66,7952.47,86.5943,0.9595752933650693
2022-10-25,8497.91,7980.78,86.906,0.7052540652955489
2022-10-26,8527.92,8006.88,87.1856,0.5033158727206637
2022-10-27,8899.69,8378.63,90.9023,0.5330342840910531
2022-10-28,9289.92,8767.88,94.784,0.460707423328699
2022-10-31,9768.98,9244.96,99.5523,0.5721048252377954
2022-11-01,9803.87,9278.87,99.9105,0.45170771645602226
2022-11-02,10232.75,9477.76,104.1984,0.5489596791714122
2022-11-03,10680.94,9925.94,108.6794,0.5822208332330988
2022-11-04,11145.91,10389.97,113.3389,0.6370258771859211
2022-11-07,11717.91,10962.17,119.0682,0.768558959220288
2022-11-08,12234.14,11478.58,124.2609,0.9059036310611379
2022-11-09,12273.12,11519.44,124.6892,0.7335641450034615
2022-11-10,12814.62,12063.77,130.1539,0.41773838588075013
2022-11-11,12862.68,12108.21,130.6568,0.5095746044850055
2022-11-14,13002.2,12252.44,132.242,0.6114274793537581
2022-11-15,13042.68,12285.81,132.7268,0.7221356881555231
2022-11-16,13071.49,12317.92,133.1349,0.700377634072035
2022-11-17,13669.3,12906.3,139.0953,0.7231818467110607
2022-11-18,14298.9,13528.56,145.319,0.6155781891787716
2022-11-21,14471.6,13697.79,147.014,0.9777572635628891
2022-11-22,15139.27,14362.69,153.6927,0.7352605006698695
2022-11-23,15085.98,14305.485,153.1098,0.5460472522102346
2022-11-24,14036.115,13252.72,142.56775,0.5506622009974247
2022-11-25,10067.165,9286.8,102.9086,0.618419090481453
2022-11-28,8958.11,8184.87,91.83105,0.5163492944098073
2022-11-29,5437.275,4660.375,56.64395,0.5908117728596716
2022-11-30,4626.92,3846.415,48.5518,0.5289210717710979
2022-12-01,3856.565,3071.27,40.8635,0.8075633126086937
2022-12-02,3866.585,3080.38,40.94585,0.42347253801853424
2022-12-05,3849.14,3065.395,40.75805,0.5405034012648996
2022-12-06,3847.195,3063.72,40.75535,0.6905867174585683
2022-12-07,3821.005,3030.4,40.58005,0.5888760055979895
2022-12-08,3835.125,3040.58,40.72125,0.6343639099600784
2022-12-09,3479.57,2680.725,37.2253,0.601342436172043
2022-12-12,3502.885,2695.585,37.47,0.7994191346341609
2022-12-13,3464.96,2663.44,37.1222,0.4733013627956928
2022-12-14,3480.885,2676.24,37.25255,0.57730616871816
2022-12-15,3689.36,2880.99,39.3326,0.48875877313933735
2022-12-16,3657.155,2841.93,39.073,0.9647273679753442
2022-12-19,3686.555,2868.075,39.3374,0.7001778875034668
2022-12-20,3415.615,2606.125,36.6077,0.6274522848732078
2022-12-21,3254.085,2445.54,34.9714,0.26819439887087737
2022-12-22,3232.05,2420.355,34.7305,0.38039340065087374
2022-12-23,3200.425,2379.275,34.3347,0.8487318380147121
2022-12-26,3191.895,2372.07,34.26165,0.45797086260683845
2022-12-27,3133.61,2319.49,33.7794,0.599283945787126
2022-12-28,3121.66,2322.07,33.4975,0.801156715779203
2022-12-29,3077.15,2260.28,32.9734,0.7670187854705472
2022-12-30,3097.28,2277.98,33.0942,0.5
2023-01-03,3142.95,2332.17,33.5879,0.4233115185448719
2023-01-04,2735.12,1923.97,29.4444,0.7078184194038725
2023-01-05,2669.94,1868.46,28.8704,0.6676259805007845
2023-01-06,2616.18,1811.385,28.4356,0.8277410924570726
2023-01-09,2588.41,1786.345,28.15865,0.7742302569561585
2023-01-10,2590.1,1792.785,28.2399,0.6609968697885101
2023-01-11,2535.88,1737.205,27.6485,0.2166743702296469
2023-01-12,2197.355,1397.09,24.23,0.45156098247692866
2023-01-13,1893.085,1090.535,21.22125,0.6952624025921526
2023-01-16,1855.6,1053.9,20.89355,0.5696500956842213
2023-01-17,1614.295,817.24,18.4309,0.5310411730098743
2023-01-18,1317.445,512.335,15.54345,0.4920926567501267
2023-01-19,1273.935,468.205,15.09265,0.9894515741720038
2023-01-20,1274.135,469.085,15.0841,0.9313602992204649
2023-01-28,1274.31,468.355,15.07615,0.8629298507588525
2023-01-29,1274.335,468.85,15.06045,0.9884937287888957
2023-01-30,1274.89,470.045,15.0648,0.5437825742989663
2023-01-31,1403.3,596.61,16.3678,0.6198120261689748
2023-02-01,1399.23,596.48,16.3463,0.4198974790087547
2023-02-02,1416.24,619.22,16.4425,0.703365824314852
2023-02-03,1459.87,666.89,16.8385,0.6562352891935044
2023-02-06,1471.88,666.53,17.1485,0.7049973811782733
2023-02-07,1643.02,847.47,18.7579,0.771215903170943
2023-02-08,1645.69,851.57,18.7882,0.9172826585986356
2023-02-09,1808.56,1012.1,20.3965,0.6116266644538721
2023-02-10,1808.03,1013.97,20.3909,0.714281280304866
2023-02-13,1803.6,1012.96,20.3656,0.5596681223738154
2023-02-14,1802.38,1015.07,20.3531,0.5445672626677023
2023-02-15,1802.32,1018.13,20.3622,0.734177539936772
2023-02-16,1969.04,1192.18,22.0462,0.9111988416999401
2023-02-17,1966.5,1195.67,22.045,0.7383894410238026
2023-02-20,1962.48,1196.23,22.0421,0.7304615509151414
2023-02-21,1960.47,1197.07,22.057,0.766733895762693
2023-02-22,2060.8,1292.45,22.9972,0.08954273199018437
2023-02-23,2263.97,1496.97,25.0697,0.5316412273586112
2023-02-24,2261.13,1495.44,25.0582,0.567342729452473
2023-02-27,2196.74,1431.64,24.4111,0.8110935764910698
2023-02-28,2083.05,1315.05,23.3059,0.7661026832314037
2023-03-01,2081.83,1312.7,23.2888,0.6196325019881352
2023-03-02,2079.49,1307.72,23.2635,0.8944135160245134
2023-03-03,2078.6,1306.19,23.2397,0.46004437340578347
2023-03-06,2077.76,1307.57,23.2468,0.5299080417533448
2023-03-07,2071.15,1304.89,23.2374,0.9873601025577063
2023-03-08,2030.79,1267.17,22.6832,0.35134771776946333
2023-03-09,2029.36,1266.55,22.6763,0.5115118540350045
2023-03-10,2027.82,1265.16,22.6601,0.6911691005371934
2023-03-13,2027.02,1267.29,22.667,0.5329309325557339
2023-03-14,2026.51,1265.77,22.6527,0.998912050269633
2023-03-15,2027.51,1265.86,22.6632,0.7495458756555293
2023-03-16,2075.415,1313.525,23.1722,0.7959993131120437
2023-03-17,2039.525,1278.2,22.84255,0.6898043275176173
2023-03-20,2040.125,1279.415,22.81995,0.5368507610683831
2023-03-21,2072.97,1312.97,23.10475,0.9912929079829478
2023-03-22,2074.125,1311.755,23.10745,0.8938726123448836
2023-03-23,2075.55,1312.33,23.106,0.978444109316589
2023-03-24,2134.095,1373.095,23.68275,0.7747890916885979
2023-03-27,2148.14,1384.14,23.833,0.42519087050524657
2023-03-28,2146.71,1383.56,23.825,0.7237945616384874
2023-03-29,2340.73,1576.44,25.7531,0.9668526591500112
2023-03-30,2342.09,1577.09,25.7605,0.8014404560371667
2023-03-31,2345.63,1579.01,25.7429,0.7048488384602356
2023-04-03,2175.46,1410.46,24.073,0.6037222690289457
2023-04-04,2196.615,1432.26,24.26725,0.8738280595023606
2023-04-06,2194.84,1432.215,24.26465,0.8086188746349682
2023-04-07,2185.585,1421.08,24.2119,0.27867717350241417
2023-04-10,2185.465,1422.485,24.20775,0.7927165565623879
2023-04-11,2185.045,1422.715,24.2057,0.7288774227065725
2023-04-12,2183.66,1421.85,24.191,0.6976438860790225
2023-04-13,2183.36,1421.225,24.1904,0.9104902016597486
2023-04-14,2184.1,1422.96,24.2052,0.8495888048713411
2023-04-17,2169.56,1411.71,24.0349,0.52500986238404
2023-04-18,2171.43,1411.52,24.0424,0.9997381310150059
2023-04-19,2170.45,1410.88,24.0253,0.7116611449507287
2023-04-20,2175.6,1415.08,24.0319,0.8196681253998598
2023-04-21,2173.58,1414.58,24.0206,0.9964712673839067
2023-04-23,2174.64,1414.77,24.0203,0.7646847819550765
2023-04-24,2171.89,1412.0,24.0125,0.967629651712554
2023-04-25,2170.79,1411.69,24.0016,0.5201366053092276
2023-04-26,2172.64,1411.73,24.0093,0.9503191377123764
2023-04-27,2175.72,1411.8,24.0126,0.4437408230110488
2023-04-28,2176.73,1412.01,23.9996,0.5393969373946369
2023-05-04,2177.0,1412.01,23.9736,0.5754260196669155
2023-05-05,2185.74,1421.74,24.1145,0.3103485751168725
2023-05-06,2186.355,1422.27,24.1169,0.8908988755555043
2023-05-08,2187.82,1422.605,24.12065,0.7581712479767345
2023-05-09,2187.8,1422.885,24.10145,0.6712714061428211
2023-05-10,1161.925,748.33,13.94615,0.6404238603004809
2023-05-11,1164.785,747.515,13.93005,0.7504506635374395
2023-05-12,1163.735,748.505,13.92415,0.6670606137742842
2023-05-15,1158.985,747.695,13.9055,0.46475433868908395
2023-05-16,1255.88,847.795,14.932,0.6302525334582939
2023-05-17,1254.45,848.24,14.93215,0.6946363226805813
2023-05-18,1254.27,847.935,14.9299,0.7956302650700765
2023-05-19,1255.77,847.055,14.91765,0.6399628035135986
2023-05-22,146.6,85.34,3.948,0.5291850993395323
2023-05-23,146.56,84.79,3.9274,0.5977475661262474
2023-05-24,145.22,84.85,3.9298,0.6634406584360377
2023-05-25,144.98,85.38,3.9271,0.73497250009315
2023-05-26,145.2,84.54,3.9391,0.7406501530480971
2023-05-29,147.85,85.08,3.9392,0.9389688652343379
2023-05-30,147.51,85.05,3.9329,0.8023093658728563
2023-05-31,156.21,89.84,3.9881,0.8745503713609858
2023-06-01,157.36,89.6,3.9851,0.6267495903054061
2023-06-02,156.69,90.24,3.9939,0.9541752380746569
2023-06-05,156.57,90.39,3.9762,0.8068657736648968
2023-06-06,158.91,89.75,3.9694,0.8752634410017743
2023-06-07,158.91,90.09,3.9647,0.1365405402739729
2023-06-08,158.75,89.69,3.9728,0.7277930459372026
2023-06-09,158.42,90.2,3.9538,0.7876402836687406
2023-06-12,157.92,89.89,3.9526,0.4841196970833224
2023-06-13,158.15,89.58,3.9301,0.5223686599427526
2023-06-14,157.9,89.39,3.922,0.931259189919751
2023-06-15,155.65,89.69,3.9346,0.7857036969446938
2023-06-16,157.46,89.5,3.9724,0.8982477774381031
2023-06-19,154.72,90.3,3.95705,0.6146849596882807
2023-06-20,156.07,90.18,3.95485,0.3735845450596685
2023-06-21,156.545,90.0,3.94235,0.7637619545494039
2023-06-25,157.24,89.94,3.93755,0.9999962010273007
2023-06-26,156.225,90.07,3.93825,0.9715672037668949
2023-06-27,157.295,89.61,3.9505,0.8017132525226932
2023-06-28,159.225,89.63,3.9463,0.5652071817827881
2023-06-29,160.78,90.11,3.94215,0.5196432367014667
2023-06-30,161.36,89.8,3.92305,0.5605157617368702
2023-07-03,160.405,89.67,3.91545,0.7197264666532823
2023-07-04,160.825,89.33,3.91175,0.5008548106159674
2023-07-05,160.49,89.86,3.898,0.6856287269715413
2023-07-06,159.54,89.99,3.8865,0.6874707585119717
2023-07-07,159.825,89.74,3.8797,0.4866756093036898
2023-07-10,159.31,89.54,3.9157,0.9848298403848562
2023-07-11,157.63,89.53,3.9087,0.67172091648863
2023-07-12,158.12,89.08,3.9134,0.7460019381236609
2023-07-13,157.2,89.29,3.914,0.6229248481515064
2023-07-14,157.22,89.36,3.914,0.5486950541271164
2023-07-17,156.86,89.64,3.9043,0.8380446630539709
2023-07-18,157.47,89.15,3.8902,0.7313198930257028
2023-07-19,157.48,89.52,3.8901,0.6126237419521143
2023-07-20,155.77,89.8,3.8728,0.536455974583341
2023-07-21,156.48,89.37,3.864,0.7097506078711834
2023-07-24,156.63,89.47,3.8648,0.5675111779538999
2023-07-25,152.71,89.7,3.9011,0.5466251131214498
2023-07-26,157.21,89.98,3.9216,0.5227652248546774
2023-07-27,158.35,90.03,3.907,0.795457315854694
2023-07-28,158.46,90.05,3.9121,0.804046665617513
2023-07-31,157.72,90.09,3.923,0.5600057097021812
2023-08-01,157.76,90.17,3.9134,0.5971607849245636
2023-08-02,157.76,89.98,3.8996,0.6196779301123823
2023-08-03,159.29,89.78,3.8891,0.4312242960122205
2023-08-04,157.03,89.8,3.8736,0.7085858201763915
2023-08-07,164.19,89.72,3.9486,0.7081428477446584
2023-08-08,161.79,87.17,3.9304,0.6922194097426106
2023-08-09,161.78,87.28,3.9238,0.7980900268981062
2023-08-10,156.315,87.125,3.86275,0.6851135316011359
2023-08-11,156.955,87.475,3.86395,0.6953764520266966
2023-08-14,156.455,87.285,3.8481,0.672641604558846
2023-08-15,155.405,87.325,3.81735,0.8436677155664644
2023-08-16,154.66,86.8,3.7996,0.7098336042457883
2023-08-17,152.835,87.27,3.7811,0.5164956893315628
2023-08-18,151.42,86.68,3.7644,0.6457273207396166
2023-08-21,165.98,99.81,3.90495,0.7142001258574776
2023-08-22,164.695,99.04,3.90195,0.2769892843462533
2023-08-23,164.265,99.28,3.89745,0.7509257575983356
2023-08-24,163.845,99.79,3.89305,0.6567860123486542
2023-08-25,162.46,99.52,3.899,0.5500402271490041
2023-08-28,160.92,99.34,3.903,0.7613346219638006
2023-08-29,161.945,99.48,3.93305,0.6705202146677148
2023-08-30,163.295,99.25,3.9183,0.5846535225118181
