Date,Credit Spread,Excess Spread,CFETS Valuation,Sentiment Value
2022-08-01,4216.11,3690.11,43.9911,0.6649805367498967
2022-08-02,4521.68,3989.93,46.98735,0.18451758060238882
2022-08-03,4820.985,4290.21,49.97775,0.6958045655699227
2022-08-04,5121.57,4589.985,52.95425,0.9983546452471747
2022-08-05,5417.955,4890.38,55.93905,0.5781503943977211
2022-08-08,5715.555,5190.05,58.9374,0.5
2022-08-09,5712.125,5189.935,58.96505,0.17134575996393187
2022-08-10,5759.215,5240.315,59.48215,0.6331857920183913
2022-08-11,5825.175,5305.415,60.15745,0.3512255850390374
2022-08-12,5896.995,5375.19,60.8702,0.5399347625049268
2022-08-15,5903.04,5375.315,60.8301,0.5049714793218094
2022-08-16,5900.58,5375.405,60.8135,0.6641649774721227
2022-08-17,5897.425,5375.215,60.79465,0.5
2022-08-18,6070.685,5545.36,62.49125,0.7130620544340083
2022-08-19,6351.21,5828.79,65.32225,0.9623209877619091
2022-08-22,6347.83,5828.755,65.3045,0.9338302565946166
2022-08-23,6434.285,5919.885,66.2217,0.24196144088433735
2022-08-24,6610.795,6095.305,67.9778,0.8055670198973978
2022-08-25,6610.5,6095.5,67.9887,0.9941195184621183
2022-08-26,6612.365,6095.46,68.01445,0.665695300592451
2022-08-29,6775.185,6255.635,69.60875,0.7120116950024563
2022-08-30,6777.32,6255.59,69.60365,0.46508124349316765
2022-08-31,6777.515,6255.485,69.59525,0.48651262360568215
2022-09-01,6776.59,6255.285,69.5889,0.8661116381278127
2022-09-02,6820.78,6300.42,70.03265,0.5443643821942457
2022-09-05,6821.405,6300.535,70.0283,0.7699261963270569
2022-09-06,6820.845,6300.755,70.01265,0.6565462070913374
2022-09-07,6819.75,6300.71,70.00725,0.6555555802235885
2022-09-08,6818.815,6300.31,69.99735,0.017043845527871082
2022-09-09,6818.33,6300.32,69.9962,0.7503169719683893
2022-09-13,6814.705,6300.005,69.9782,0.4841147980822306
2022-09-14,6755.015,6240.43,69.38605,0.5619322049008839
2022-09-15,6674.66,6160.13,68.58195,0.7556511174534472
2022-09-16,6613.56,6100.56,67.9904,0.2110103713393787
2022-09-19,6561.695,6050.52,67.49545,0.5766565031878067
2022-09-20,6561.18,6050.285,67.4899,0.618608690663363
2022-09-21,6562.19,6050.3,67.4924,0.44927738844424603
2022-09-22,6566.2,6049.72,67.5372,0.9495464046044199
2022-09-23,6567.455,6050.065,67.5399,0.49205753659391893
2022-09-26,6565.7,6049.755,67.55525,0.7211251999784624
2022-09-27,6565.89,6050.105,67.578,0.44162320463930155
2022-09-28,6567.275,6049.885,67.59475,0.6545581051840208
2022-09-29,6659.07,6140.73,68.50245,0.7269483887197271
2022-09-30,6751.975,6231.685,69.4112,0.7842635944241229
2022-10-08,6750.17,6231.605,69.39115,0.7486575950597968
2022-10-09,6753.145,6231.405,69.38715,0.23505828364236825
2022-10-10,6753.66,6232.245,69.38155,0.8748183451662155
2022-10-11,6750.905,6232.94,69.3733,0.4006770340701872
2022-10-12,6750.47,6233.555,69.37825,0.5505979412442508
2022-10-13,7084.725,6570.125,72.70525,0.717314884456429
2022-10-14,7438.94,6925.56,76.24695,0.7356066132148243
2022-10-17,7872.835,7360.525,80.5846,0.4697329522193163
2022-10-18,8262.58,7750.29,84.4816,0.6660710258916008
2022-10-19,8299.61,7785.34,84.84145,0.7556413450606987
2022-10-20,8388.225,7873.855,85.7272,0.998051940939011
2022-10-21,8801.575,8287.35,89.87025,0.5322595531772476
2022-10-24,9314.81,8801.41,95.0111,0.9595752933650693
2022-10-25,9770.745,9257.29,99.599,0.7052540652955489
2022-10-26,10138.345,9623.66,103.25485,0.5033158727206637
2022-10-27,10633.9,10118.325,108.20965,0.5330342840910531
2022-10-28,10916.98,10399.505,111.0288,0.460707423328699
2022-10-31,11562.15,11040.965,117.4504,0.5721048252377954
2022-11-01,11617.515,11096.29,118.01365,0.45170771645602226
2022-11-02,12185.83,11436.455,123.7146,0.5489596791714122
2022-11-03,12784.62,12034.32,129.6926,0.5822208332330988
2022-11-04,13412.975,12661.615,135.9849,0.6370258771859211
2022-11-07,13900.48,13150.09,140.8612,0.768558959220288
2022-11-08,14600.08,13851.26,147.8923,0.9059036310611379
2022-11-09,14679.07,13929.85,148.7077,0.7335641450034615
2022-11-10,15423.92,14674.02,156.1988,0.41773838588075013
2022-11-11,15506.05,14757.29,157.081,0.5095746044850055
2022-11-14,15766.88,15018.88,159.8861,0.6114274793537581
2022-11-15,15848.62,15091.49,160.7721,0.7221356881555231
2022-11-16,15918.89,15167.89,161.603,0.700377634072035
2022-11-17,16753.25,15991.16,169.8834,0.7231818467110607
2022-11-18,17628.66,16862.29,178.6071,0.6155781891787716
2022-11-21,18786.7,18015.09,190.15,0.9777572635628891
2022-11-22,19783.09,19009.89,200.1094,0.7352605006698695
2022-11-23,20367.18,19593.14,205.9107,0.5460472522102346
2022-11-24,15632.23,14856.66,158.5109,0.5506622009974247
2022-11-25,10857.17,10084.3,110.7821,0.618419090481453
2022-11-28,11037.32,10267.17,112.595,0.5163492944098073
2022-11-29,11103.99,10329.3,113.292,0.5908117728596716
2022-11-30,8766.73,7989.18,89.9127,0.5289210717710979
2022-12-01,7168.09,6384.68,73.9764,0.8075633126086937
2022-12-02,7186.57,6402.25,74.1457,0.42347253801853424
2022-12-05,5862.67,5077.63,60.9067,0.5405034012648996
2022-12-06,5365.49,4585.03,55.9239,0.6905867174585683
2022-12-07,4610.25,3825.86,48.4306,0.5888760055979895
2022-12-08,4635.86,3848.06,48.6965,0.6343639099600784
2022-12-09,4284.35,3495.87,45.2253,0.601342436172043
2022-12-12,4340.53,3547.2,45.7917,0.7994191346341609
2022-12-13,4265.42,3471.31,45.1224,0.4733013627956928
2022-12-14,4145.54,3348.14,43.8954,0.57730616871816
2022-12-15,4166.77,3366.05,44.0994,0.48875877313933735
2022-12-16,3901.67,3100.4,41.4656,0.9647273679753442
2022-12-19,3962.98,3159.57,42.0471,0.7001778875034668
2022-12-20,3646.2,2842.19,38.8754,0.6274522848732078
2022-12-21,3632.12,2825.86,38.7407,0.26819439887087737
2022-12-22,3399.9,2593.14,36.3778,0.38039340065087374
2022-12-23,3169.69,2357.28,33.9859,0.8487318380147121
2022-12-26,3216.8,2408.58,34.4534,0.45797086260683845
2022-12-27,3311.54,2510.9,35.4254,0.599283945787126
2022-12-28,3330.87,2528.68,35.5912,0.801156715779203
2022-12-29,3358.7,2546.05,35.7588,0.7670187854705472
2022-12-30,3383.72,2566.82,35.9284,0.5
2023-01-03,3452.77,2642.59,36.6258,0.4233115185448719
2023-01-04,3053.7,2246.53,32.6206,0.7078184194038725
2023-01-05,2761.99,1957.64,29.8032,0.6676259805007845
2023-01-06,2412.54,1615.84,26.3058,0.8277410924570726
2023-01-09,2447.08,1651.97,26.6666,0.7742302569561585
2023-01-10,2453.44,1663.23,26.7896,0.6609968697885101
2023-01-11,2309.3,1510.49,25.3891,0.2166743702296469
2023-01-12,2047.93,1248.02,22.6659,0.45156098247692866
2023-01-13,1979.89,1179.02,22.0621,0.6952624025921526
2023-01-16,1993.3,1196.79,22.2353,0.5696500956842213
2023-01-17,1744.91,946.52,19.7605,0.5310411730098743
2023-01-18,1387.68,591.43,16.1323,0.4920926567501267
2023-01-19,1332.37,538.34,15.544,0.9894515741720038
2023-01-20,1330.06,534.87,15.54245,0.9313602992204649
2023-01-28,1330.85,535.66,15.547,0.8629298507588525
2023-01-29,1331.325,534.725,15.5253,0.9884937287888957
2023-01-30,1332.925,535.91,15.5304,0.5437825742989663
2023-01-31,1330.205,537.71,15.5169,0.6198120261689748
2023-02-01,1326.895,535.94,15.50255,0.4198974790087547
2023-02-02,1370.265,577.45,15.9251,0.703365824314852
2023-02-03,1327.34,535.145,15.5053,0.6562352891935044
2023-02-06,1324.705,533.935,15.4973,0.7049973811782733
2023-02-07,1530.36,742.72,17.58315,0.771215903170943
2023-02-08,1529.715,744.375,17.5877,0.9172826585986356
2023-02-09,1672.98,885.78,19.0058,0.6116266644538721
2023-02-10,1672.505,886.83,18.9945,0.714281280304866
2023-02-13,1702.43,915.04,19.3235,0.5596681223738154
2023-02-14,1700.23,915.94,19.3006,0.5445672626677023
2023-02-15,1699.09,918.06,19.2983,0.734177539936772
2023-02-16,1882.28,1107.74,21.1493,0.9111988416999401
2023-02-17,1880.27,1109.96,21.1553,0.7383894410238026
2023-02-20,1877.13,1110.79,21.151,0.7304615509151414
2023-02-21,1876.23,1112.84,21.1775,0.766733895762693
2023-02-22,1980.23,1212.31,22.1844,0.08954273199018437
2023-02-23,2178.69,1412.43,24.191,0.5316412273586112
2023-02-24,2175.31,1411.6,24.1803,0.567342729452473
2023-02-27,2173.0,1408.9,24.1652,0.8110935764910698
2023-02-28,1987.26,1222.24,22.3014,0.7661026832314037
2023-03-01,1986.15,1221.77,22.2954,0.6196325019881352
2023-03-02,1986.58,1221.26,22.289,0.8944135160245134
2023-03-03,1985.28,1218.65,22.2753,0.46004437340578347
2023-03-06,1987.74,1220.72,22.268,0.5299080417533448
2023-03-07,1986.37,1220.37,22.2586,0.9873601025577063
2023-03-08,1982.26,1219.23,22.2216,0.35134771776946333
2023-03-09,2180.67,1418.15,24.2101,0.5115118540350045
2023-03-10,2178.92,1416.85,24.1918,0.6911691005371934
2023-03-13,2178.59,1419.45,24.1975,0.5329309325557339
2023-03-14,2178.12,1417.96,24.1865,0.998912050269633
2023-03-15,2178.43,1417.67,24.1931,0.7495458756555293
2023-03-16,2080.29,1318.89,23.2029,0.7959993131120437
2023-03-17,2078.15,1317.99,23.1671,0.6898043275176173
2023-03-20,2078.84,1318.48,23.1426,0.5368507610683831
2023-03-21,2078.31,1318.31,23.1338,0.9912929079829478
2023-03-22,2078.19,1317.19,23.132,0.8938726123448836
2023-03-23,2081.24,1317.56,23.1315,0.978444109316589
2023-03-24,2193.98,1432.98,24.2717,0.7747890916885979
2023-03-27,2196.59,1432.59,24.2827,0.42519087050524657
2023-03-28,2197.43,1433.7,24.2858,0.7237945616384874
2023-03-29,2427.97,1663.23,26.5803,0.9668526591500112
2023-03-30,2428.78,1663.78,26.5926,0.8014404560371667
2023-03-31,2433.42,1666.66,26.5954,0.7048488384602356
2023-04-03,2019.27,1254.27,22.453,0.6037222690289457
2023-04-04,2019.91,1255.1,22.4502,0.8738280595023606
2023-04-06,2017.25,1255.08,22.4478,0.8086188746349682
2023-04-07,2018.16,1254.0,22.4375,0.27867717350241417
2023-04-10,2017.4,1253.65,22.4266,0.7927165565623879
2023-04-11,2016.44,1253.67,22.4259,0.7288774227065725
2023-04-12,2014.75,1252.06,22.4079,0.6976438860790225
2023-04-13,2013.64,1249.1,22.3957,0.9104902016597486
2023-04-14,2014.37,1250.78,22.4027,0.8495888048713411
2023-04-17,2012.42,1251.66,22.3996,0.52500986238404
2023-04-18,2013.79,1250.98,22.4021,0.9997381310150059
2023-04-19,2012.29,1250.4,22.3856,0.7116611449507287
2023-04-20,2013.05,1252.1,22.3921,0.8196681253998598
2023-04-21,2010.91,1251.91,22.3797,0.9964712673839067
